 212, 36.000000, 8537.333333, 32.040000, min=32.00, smin= 0.00,  186, 48.000000,  10,  36.000000
 213, 34.000000, 4268.666667, 31.950000, min=28.00, smin=-8537.33,  186, 48.000000,  10,  34.000000
 214, 32.000000, 0.000000, 31.995000, min=31.00, smin=-2134.33,  186, 48.000000,  10,  32.000000
 215, 34.000000, 4268.666667, 32.000000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  34.000000
 216, 32.000000, 0.000000, 31.980000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  32.000000
 217, 34.000000, 4268.666667, 31.990000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  34.000000
 218, 36.000000, 8537.333333, 32.015000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  36.000000
 219, 33.000000, 2134.333333, 31.950000, min=24.00, smin=-17074.67,  186, 48.000000,  10,  33.000000
 220, 32.000000, 0.000000, 31.990000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  32.000000
 221, 32.000000, 0.000000, 32.000000, min=32.00, smin= 0.00,  186, 48.000000,  10,  32.000000
 222, 32.000000, 0.000000, 32.000000, min=32.00, smin= 0.00,  186, 48.000000,  10,  32.000000
 223, 34.000000, 4268.666667, 32.005000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  34.000000
 224, 33.000000, 2134.333333, 31.980000, min=28.00, smin=-8537.33,  186, 48.000000,  10,  33.000000
 225, 33.000000, 2134.333333, 31.980000, min=28.00, smin=-8537.33,  186, 48.000000,  10,  33.000000
 226, 32.000000, 0.000000, 31.990000, min=31.00, smin=-2134.33,  186, 48.000000,  10,  32.000000
 227, 33.000000, 2134.333333, 32.000000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  33.000000
 228, 32.000000, 0.000000, 31.995000, min=31.00, smin=-2134.33,  186, 48.000000,  10,  32.000000
 229, 36.000000, 8537.333333, 32.045000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  36.000000
 230, 36.000000, 8537.333333, 32.040000, min=32.00, smin= 0.00,  186, 48.000000,  10,  36.000000
 231, 34.000000, 4268.666667, 32.020000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  34.000000
 232, 34.000000, 4268.666667, 32.025000, min=32.00, smin= 0.00,  186, 48.000000,  10,  34.000000
 233, 34.000000, 4268.666667, 32.010000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  34.000000
 234, 34.000000, 4268.666667, 31.995000, min=31.00, smin=-2134.33,  186, 48.000000,  10,  34.000000
 235, 36.000000, 8537.333333, 32.005000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  36.000000
 236, 33.000000, 2134.333333, 32.015000, min=32.00, smin= 0.00,  186, 48.000000,  10,  33.000000
 237, 34.000000, 4268.666667, 31.970000, min=28.00, smin=-8537.33,  186, 48.000000,  10,  34.000000
 238, 36.000000, 8537.333333, 31.995000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  36.000000
 239, 33.000000, 2134.333333, 32.000000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  33.000000
 240, 34.000000, 4268.666667, 31.990000, min=28.00, smin=-8537.33,  186, 48.000000,  10,  34.000000
 241, 33.000000, 2134.333333, 32.000000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  33.000000
 242, 33.000000, 2134.333333, 32.005000, min=32.00, smin= 0.00,  186, 48.000000,  10,  33.000000
 243, 34.000000, 4268.666667, 32.025000, min=32.00, smin= 0.00,  186, 48.000000,  10,  34.000000
 244, 34.000000, 4268.666667, 32.015000, min=32.00, smin= 0.00,  186, 48.000000,  10,  34.000000
 245, 34.000000, 4268.666667, 31.995000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  34.000000
 246, 34.000000, 4268.666667, 31.990000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  34.000000
 247, 32.000000, 0.000000, 32.000000, min=32.00, smin= 0.00,  186, 48.000000,  10,  32.000000
 248, 34.000000, 4268.666667, 31.995000, min=28.00, smin=-8537.33,  186, 48.000000,  10,  34.000000
 249, 34.000000, 4268.666667, 32.000000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  34.000000
 250, 36.000000, 8537.333333, 32.010000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  36.000000
 251, 32.000000, 0.000000, 31.985000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  32.000000
 252, 36.000000, 8537.333333, 32.030000, min=31.00, smin=-2134.33,  186, 48.000000,  10,  36.000000
 253, 34.000000, 4268.666667, 32.005000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  34.000000
 254, 34.000000, 4268.666667, 32.030000, min=32.00, smin= 0.00,  186, 48.000000,  10,  34.000000
 255, 36.000000, 8537.333333, 32.010000, min=30.00, smin=-4268.67,  186, 48.000000,  10,  36.000000
